,clf_name,params,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1-score,std_test_f1-score,mean_test_accuracy,std_test_accuracy,mean_fit_time,std_fit_time
394,RandomForestClassifier,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 250}",0.25,0.4031128874149275,0.15,0.22912878474779202,0.1833333333333333,0.2833333333333333,0.8595833333333334,0.05345851195085774,0.3727846145629883,0.013428782461455015
395,RandomForestClassifier,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 300}",0.25,0.4031128874149275,0.13333333333333333,0.2081665999466133,0.16666666666666666,0.25819888974716115,0.8529166666666667,0.04880694679608176,0.4439837455749512,0.009970296134926686
396,RandomForestClassifier,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 350}",0.3,0.45825756949558405,0.15,0.22912878474779202,0.2,0.30550504633038933,0.8595833333333334,0.061210304597256245,0.6352153778076172,0.09292470022875343
397,RandomForestClassifier,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 400}",0.35,0.45,0.18333333333333332,0.22912878474779202,0.2333333333333333,0.2905932629027116,0.8658333333333333,0.05119407517802557,0.8515013217926025,0.1447679154332647
398,RandomForestClassifier,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 450}",0.3,0.45825756949558405,0.15,0.22912878474779202,0.2,0.30550504633038933,0.86625,0.05789867826163603,0.801505184173584,0.07353556761243821
399,RandomForestClassifier,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 500}",0.4,0.4898979485566356,0.18333333333333332,0.22912878474779202,0.24999999999999994,0.30956959368344517,0.8724999999999999,0.05506309512227264,0.7828086853027344,0.07018445135551274
400,RandomForestClassifier,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 50}",0.1,0.30000000000000004,0.05,0.15000000000000002,0.06666666666666667,0.19999999999999998,0.8595833333333334,0.03599045012221992,0.07538869380950927,0.010573490345045398
401,RandomForestClassifier,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.8529166666666667,0.026682937744308945,0.16980035305023194,0.03942470674228878
402,RandomForestClassifier,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 150}",0.0,0.0,0.0,0.0,0.0,0.0,0.8529166666666667,0.026682937744308945,0.2489161014556885,0.025964661656208
403,RandomForestClassifier,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.0,0.0,0.0,0.0,0.0,0.0,0.8529166666666667,0.026682937744308945,0.29061887264251707,0.011503067741829996
404,RandomForestClassifier,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 250}",0.0,0.0,0.0,0.0,0.0,0.0,0.8529166666666667,0.026682937744308945,0.3653008699417114,0.012324034497805935
405,RandomForestClassifier,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.0,0.0,0.0,0.0,0.0,0.0,0.8529166666666667,0.026682937744308945,0.4822580575942993,0.051204300961359916
406,RandomForestClassifier,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 350}",0.0,0.0,0.0,0.0,0.0,0.0,0.8529166666666667,0.026682937744308945,0.5561987400054932,0.018681918496888765
407,RandomForestClassifier,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 400}",0.0,0.0,0.0,0.0,0.0,0.0,0.8529166666666667,0.026682937744308945,0.6225978374481201,0.04237407236248215
