,clf_name,params,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1-score,std_test_f1-score,mean_test_accuracy,std_test_accuracy,mean_fit_time,std_fit_time
22,AdaBoostClassifier,"{'learning_rate': 0.040100000000000004, 'n_estimators': 300}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.83375,0.06963321565332325,0.5599701642990113,0.05587724078465448
23,AdaBoostClassifier,"{'learning_rate': 0.040100000000000004, 'n_estimators': 350}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.83375,0.06963321565332325,0.6518965005874634,0.05489155020771625
24,AdaBoostClassifier,"{'learning_rate': 0.040100000000000004, 'n_estimators': 400}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.83375,0.06963321565332325,0.6789892435073852,0.0738523807204863
25,AdaBoostClassifier,"{'learning_rate': 0.040100000000000004, 'n_estimators': 450}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.8275,0.07903937134252917,0.8572242975234985,0.0944577603512495
26,AdaBoostClassifier,"{'learning_rate': 0.040100000000000004, 'n_estimators': 500}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.8275,0.07903937134252917,0.9636036396026612,0.2673696092456907
27,AdaBoostClassifier,"{'learning_rate': 0.0601, 'n_estimators': 100}",0.25,0.4031128874149275,0.15,0.22912878474779202,0.1833333333333333,0.2833333333333333,0.8529166666666667,0.0562438268217549,0.17953927516937257,0.020713276922486965
28,AdaBoostClassifier,"{'learning_rate': 0.0601, 'n_estimators': 150}",0.25,0.4031128874149275,0.15,0.22912878474779202,0.1833333333333333,0.2833333333333333,0.8466666666666667,0.0634045652054242,0.26225671768188474,0.03654604722200586
29,AdaBoostClassifier,"{'learning_rate': 0.0601, 'n_estimators': 200}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.83375,0.06963321565332325,0.33556246757507324,0.04567738327235458
30,AdaBoostClassifier,"{'learning_rate': 0.0601, 'n_estimators': 250}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.83375,0.06963321565332325,0.4384761333465576,0.11949570426105666
31,AdaBoostClassifier,"{'learning_rate': 0.0601, 'n_estimators': 300}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.83375,0.06963321565332325,0.4381178617477417,0.03308159448131166
32,AdaBoostClassifier,"{'learning_rate': 0.0601, 'n_estimators': 350}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.8275,0.07903937134252917,0.4894233703613281,0.011238186501696579
33,AdaBoostClassifier,"{'learning_rate': 0.0601, 'n_estimators': 400}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8270833333333334,0.06857300448751276,0.5637814283370972,0.027852075663443936
34,AdaBoostClassifier,"{'learning_rate': 0.0601, 'n_estimators': 450}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8208333333333334,0.0667447459438652,0.620752477645874,0.008205188358268386
35,AdaBoostClassifier,"{'learning_rate': 0.0601, 'n_estimators': 500}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8141666666666666,0.07164243776483942,0.6915053844451904,0.009819842066788171
36,AdaBoostClassifier,"{'learning_rate': 0.0801, 'n_estimators': 100}",0.25,0.4031128874149275,0.15,0.22912878474779202,0.1833333333333333,0.2833333333333333,0.8466666666666667,0.0634045652054242,0.13685803413391112,0.0014600360209133145
37,AdaBoostClassifier,"{'learning_rate': 0.0801, 'n_estimators': 150}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.83375,0.06963321565332325,0.2075193405151367,0.004518775808018886
38,AdaBoostClassifier,"{'learning_rate': 0.0801, 'n_estimators': 200}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.83375,0.06963321565332325,0.2758704900741577,0.003844947608525288
39,AdaBoostClassifier,"{'learning_rate': 0.0801, 'n_estimators': 250}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.8275,0.07903937134252917,0.4070087194442749,0.1027426308145093
40,AdaBoostClassifier,"{'learning_rate': 0.0801, 'n_estimators': 300}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8270833333333334,0.06857300448751276,0.44266321659088137,0.032759678954872855
41,AdaBoostClassifier,"{'learning_rate': 0.0801, 'n_estimators': 350}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8141666666666666,0.07164243776483942,0.4877082109451294,0.009710414974491436
42,AdaBoostClassifier,"{'learning_rate': 0.0801, 'n_estimators': 400}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8141666666666666,0.07164243776483942,0.5691217899322509,0.031123886168411163
43,AdaBoostClassifier,"{'learning_rate': 0.0801, 'n_estimators': 450}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8141666666666666,0.07164243776483942,0.7237258911132812,0.10710684801931757
44,AdaBoostClassifier,"{'learning_rate': 0.0801, 'n_estimators': 500}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8079166666666666,0.06872979501076824,0.77645263671875,0.09441594805109685
45,AdaBoostClassifier,"{'learning_rate': 0.10010000000000001, 'n_estimators': 100}",0.25,0.4031128874149275,0.15,0.22912878474779202,0.1833333333333333,0.2833333333333333,0.8404166666666667,0.0692732612356472,0.13945207595825196,0.004454024594201425
46,AdaBoostClassifier,"{'learning_rate': 0.10010000000000001, 'n_estimators': 150}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.83375,0.06963321565332325,0.2093869924545288,0.004912430127596123
47,AdaBoostClassifier,"{'learning_rate': 0.10010000000000001, 'n_estimators': 200}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.83375,0.06963321565332325,0.27832703590393065,0.008792584904546758
48,AdaBoostClassifier,"{'learning_rate': 0.10010000000000001, 'n_estimators': 250}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8270833333333334,0.06857300448751276,0.3656022310256958,0.022624952135275277
49,AdaBoostClassifier,"{'learning_rate': 0.10010000000000001, 'n_estimators': 300}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8141666666666666,0.07164243776483942,0.4885774374008179,0.09025874893714
50,AdaBoostClassifier,"{'learning_rate': 0.10010000000000001, 'n_estimators': 350}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8079166666666666,0.06872979501076824,0.5044274091720581,0.032622709593592696
51,AdaBoostClassifier,"{'learning_rate': 0.10010000000000001, 'n_estimators': 400}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8016666666666665,0.07083823512451137,0.5753268718719482,0.061177741063604796
52,AdaBoostClassifier,"{'learning_rate': 0.10010000000000001, 'n_estimators': 450}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.7954166666666665,0.08244210931853266,0.7277159690856934,0.2051684333311778
